PFDK ceza yağdırdı: 1 defa bulunmaktadır
futbolculara eşlik edecek: 1 defa bulunmaktadır
eşlik edecek çocuk: 1 defa bulunmaktadır
edecek çocuk sayısının: 1 defa bulunmaktadır
çocuk sayısının talimatta: 1 defa bulunmaktadır
sayısının talimatta belirlenenden: 1 defa bulunmaktadır
talimatta belirlenenden fazla: 1 defa bulunmaktadır
belirlenenden fazla olmasından: 1 defa bulunmaktadır
fazla olmasından dolayı: 1 defa bulunmaktadır
olmasından dolayı talimatlara: 1 defa bulunmaktadır
dolayı talimatlara aykırılık: 9 defa bulunmaktadır
talimatlara aykırılık nedeniyle: 9 defa bulunmaktadır
aykırılık nedeniyle takdiren: 9 defa bulunmaktadır
nedeniyle takdiren İHTAR: 1 defa bulunmaktadır
takdiren İHTAR CEZASI: 1 defa bulunmaktadır
İHTAR CEZASI ile: 1 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, Aynı: 14 defa bulunmaktadır
cezalandırılmasına, Aynı müsabakada: 14 defa bulunmaktadır
Aynı müsabakada MERSİN: 1 defa bulunmaktadır
müsabakada MERSİN İDMAN: 1 defa bulunmaktadır
MERSİN İDMAN YURDU: 5 defa bulunmaktadır
İDMAN YURDU SPOR: 2 defa bulunmaktadır
YURDU SPOR Kulübünün,: 2 defa bulunmaktadır
SPOR Kulübünün, görevli: 1 defa bulunmaktadır
Kulübünün, görevli olmayan: 2 defa bulunmaktadır
görevli olmayan kişilerin: 2 defa bulunmaktadır
olmayan kişilerin akredite: 2 defa bulunmaktadır
kişilerin akredite edilmediği: 2 defa bulunmaktadır
akredite edilmediği alanda: 2 defa bulunmaktadır
edilmediği alanda yer: 2 defa bulunmaktadır
alanda yer almasından: 2 defa bulunmaktadır
yer almasından dolayı: 3 defa bulunmaktadır
almasından dolayı talimatlara: 3 defa bulunmaktadır
dolayı talimatlara aykırılık: 9 defa bulunmaktadır
talimatlara aykırılık nedeniyle: 9 defa bulunmaktadır
aykırılık nedeniyle takdiren: 9 defa bulunmaktadır
nedeniyle takdiren 5.000.-TL: 8 defa bulunmaktadır
takdiren 5.000.-TL PARA: 8 defa bulunmaktadır
5.000.-TL PARA CEZASI: 10 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, 4-: 1 defa bulunmaktadır
cezalandırılmasına, 4- GALATASARAY: 1 defa bulunmaktadır
4- GALATASARAY A.Ş.'nin,: 1 defa bulunmaktadır
GALATASARAY A.Ş.'nin, 11.11.2012: 1 defa bulunmaktadır
A.Ş.'nin, 11.11.2012 tarihinde: 2 defa bulunmaktadır
11.11.2012 tarihinde oynanan: 24 defa bulunmaktadır
tarihinde oynanan MERSİN: 2 defa bulunmaktadır
oynanan MERSİN İDMAN: 2 defa bulunmaktadır
MERSİN İDMAN YURDU: 5 defa bulunmaktadır
İDMAN YURDU -: 2 defa bulunmaktadır
YURDU - GALATASARAY: 2 defa bulunmaktadır
- GALATASARAY A.Ş.: 2 defa bulunmaktadır
GALATASARAY A.Ş. Spor: 2 defa bulunmaktadır
A.Ş. Spor Toto: 4 defa bulunmaktadır
Spor Toto Süper: 9 defa bulunmaktadır
Toto Süper Lig: 9 defa bulunmaktadır
Süper Lig müsabakasında,: 9 defa bulunmaktadır
Lig müsabakasında, taraftarlarının: 8 defa bulunmaktadır
müsabakasında, taraftarlarının neden: 10 defa bulunmaktadır
taraftarlarının neden olduğu: 11 defa bulunmaktadır
neden olduğu saha: 10 defa bulunmaktadır
olduğu saha olayları: 10 defa bulunmaktadır
saha olayları nedeniyle: 10 defa bulunmaktadır
olayları nedeniyle takdiren: 10 defa bulunmaktadır
nedeniyle takdiren 10.000.-TL: 1 defa bulunmaktadır
takdiren 10.000.-TL PARA: 1 defa bulunmaktadır
10.000.-TL PARA CEZASI: 1 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, Aynı: 14 defa bulunmaktadır
cezalandırılmasına, Aynı müsabakada: 14 defa bulunmaktadır
Aynı müsabakada GALATASARAY: 1 defa bulunmaktadır
müsabakada GALATASARAY A.Ş.'nin,: 1 defa bulunmaktadır
GALATASARAY A.Ş.'nin, basın: 1 defa bulunmaktadır
A.Ş.'nin, basın toplantısına: 1 defa bulunmaktadır
basın toplantısına futbolcuların: 1 defa bulunmaktadır
toplantısına futbolcuların katılmamasından: 1 defa bulunmaktadır
futbolcuların katılmamasından dolayı: 1 defa bulunmaktadır
katılmamasından dolayı talimatlara: 1 defa bulunmaktadır
dolayı talimatlara aykırılık: 9 defa bulunmaktadır
talimatlara aykırılık nedeniyle: 9 defa bulunmaktadır
aykırılık nedeniyle takdiren: 9 defa bulunmaktadır
nedeniyle takdiren 5.000.-TL: 8 defa bulunmaktadır
takdiren 5.000.-TL PARA: 8 defa bulunmaktadır
5.000.-TL PARA CEZASI: 10 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, Cezaların: 4 defa bulunmaktadır
cezalandırılmasına, Cezaların birleştirilmesi: 4 defa bulunmaktadır
Cezaların birleştirilmesi suretiyle: 5 defa bulunmaktadır
birleştirilmesi suretiyle GALATASARAY: 1 defa bulunmaktadır
suretiyle GALATASARAY A.Ş.'nin,: 1 defa bulunmaktadır
GALATASARAY A.Ş.'nin, toplam: 1 defa bulunmaktadır
A.Ş.'nin, toplam 15.000.-TL: 1 defa bulunmaktadır
toplam 15.000.-TL PARA: 1 defa bulunmaktadır
15.000.-TL PARA CEZASI: 3 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, 5-: 1 defa bulunmaktadır
cezalandırılmasına, 5- KARDEMİR: 1 defa bulunmaktadır
5- KARDEMİR D.Ç.: 1 defa bulunmaktadır
KARDEMİR D.Ç. KARABÜKSPOR: 2 defa bulunmaktadır
D.Ç. KARABÜKSPOR Kulübünün,: 1 defa bulunmaktadır
KARABÜKSPOR Kulübünün, 10.11.2012: 1 defa bulunmaktadır
Kulübünün, 10.11.2012 tarihinde: 3 defa bulunmaktadır
10.11.2012 tarihinde oynanan: 5 defa bulunmaktadır
tarihinde oynanan KARDEMİR: 1 defa bulunmaktadır
oynanan KARDEMİR D.Ç.: 1 defa bulunmaktadır
KARDEMİR D.Ç. KARABÜKSPOR: 2 defa bulunmaktadır
D.Ç. KARABÜKSPOR -: 1 defa bulunmaktadır
KARABÜKSPOR - İSTANBUL: 1 defa bulunmaktadır
- İSTANBUL BBSK: 1 defa bulunmaktadır
İSTANBUL BBSK Spor: 1 defa bulunmaktadır
BBSK Spor Toto: 1 defa bulunmaktadır
Spor Toto Süper: 9 defa bulunmaktadır
Toto Süper Lig: 9 defa bulunmaktadır
Süper Lig müsabakasında,: 9 defa bulunmaktadır
Lig müsabakasında, taraftarlarının: 8 defa bulunmaktadır
müsabakasında, taraftarlarının neden: 10 defa bulunmaktadır
taraftarlarının neden olduğu: 11 defa bulunmaktadır
neden olduğu saha: 10 defa bulunmaktadır
olduğu saha olayları: 10 defa bulunmaktadır
saha olayları nedeniyle: 10 defa bulunmaktadır
olayları nedeniyle takdiren: 10 defa bulunmaktadır
nedeniyle takdiren 5.000.-TL: 8 defa bulunmaktadır
takdiren 5.000.-TL PARA: 8 defa bulunmaktadır
5.000.-TL PARA CEZASI: 10 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, 6-: 1 defa bulunmaktadır
cezalandırılmasına, 6- SİVASSPOR: 1 defa bulunmaktadır
6- SİVASSPOR Kulübünün,: 1 defa bulunmaktadır
SİVASSPOR Kulübünün, 09.11.2012: 1 defa bulunmaktadır
Kulübünün, 09.11.2012 tarihinde: 1 defa bulunmaktadır
09.11.2012 tarihinde oynanan: 2 defa bulunmaktadır
tarihinde oynanan SİVASSPOR-: 1 defa bulunmaktadır
oynanan SİVASSPOR- ESKİŞEHİRSPOR: 1 defa bulunmaktadır
SİVASSPOR- ESKİŞEHİRSPOR Spor: 1 defa bulunmaktadır
ESKİŞEHİRSPOR Spor Toto: 1 defa bulunmaktadır
Spor Toto Süper: 9 defa bulunmaktadır
Toto Süper Lig: 9 defa bulunmaktadır
Süper Lig müsabakasında,: 9 defa bulunmaktadır
Lig müsabakasında, zaman: 1 defa bulunmaktadır
müsabakasında, zaman çizelgesine: 1 defa bulunmaktadır
zaman çizelgesine uyulmamasından: 1 defa bulunmaktadır
çizelgesine uyulmamasından dolayı: 1 defa bulunmaktadır
uyulmamasından dolayı talimatlara: 1 defa bulunmaktadır
dolayı talimatlara aykırılık: 9 defa bulunmaktadır
talimatlara aykırılık nedeniyle: 9 defa bulunmaktadır
aykırılık nedeniyle takdiren: 9 defa bulunmaktadır
nedeniyle takdiren 5.000.-TL: 8 defa bulunmaktadır
takdiren 5.000.-TL PARA: 8 defa bulunmaktadır
5.000.-TL PARA CEZASI: 10 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, 7-: 1 defa bulunmaktadır
cezalandırılmasına, 7- SANICA: 1 defa bulunmaktadır
7- SANICA BORU: 1 defa bulunmaktadır
SANICA BORU ELAZIĞSPOR: 6 defa bulunmaktadır
BORU ELAZIĞSPOR Kulübünün,: 4 defa bulunmaktadır
ELAZIĞSPOR Kulübünün, 11.11.2012: 1 defa bulunmaktadır
Kulübünün, 11.11.2012 tarihinde: 12 defa bulunmaktadır
11.11.2012 tarihinde oynanan: 24 defa bulunmaktadır
tarihinde oynanan SANICA: 1 defa bulunmaktadır
oynanan SANICA BORU: 1 defa bulunmaktadır
SANICA BORU ELAZIĞSPOR: 6 defa bulunmaktadır
BORU ELAZIĞSPOR -: 1 defa bulunmaktadır
ELAZIĞSPOR - KAYSERİSPOR: 1 defa bulunmaktadır
- KAYSERİSPOR Spor: 1 defa bulunmaktadır
KAYSERİSPOR Spor Toto: 1 defa bulunmaktadır
Spor Toto Süper: 9 defa bulunmaktadır
Toto Süper Lig: 9 defa bulunmaktadır
Süper Lig müsabakasında,: 9 defa bulunmaktadır
Lig müsabakasında, taraftarlarının: 8 defa bulunmaktadır
müsabakasında, taraftarlarının neden: 10 defa bulunmaktadır
taraftarlarının neden olduğu: 11 defa bulunmaktadır
neden olduğu saha: 10 defa bulunmaktadır
olduğu saha olayları: 10 defa bulunmaktadır
saha olayları nedeniyle: 10 defa bulunmaktadır
olayları nedeniyle takdiren: 10 defa bulunmaktadır
nedeniyle takdiren 20.000.-TL: 1 defa bulunmaktadır
takdiren 20.000.-TL PARA: 1 defa bulunmaktadır
20.000.-TL PARA CEZASI: 1 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, Aynı: 14 defa bulunmaktadır
cezalandırılmasına, Aynı müsabakada: 14 defa bulunmaktadır
Aynı müsabakada SANICA: 3 defa bulunmaktadır
müsabakada SANICA BORU: 3 defa bulunmaktadır
SANICA BORU ELAZIĞSPOR: 6 defa bulunmaktadır
BORU ELAZIĞSPOR Kulübünün,: 4 defa bulunmaktadır
ELAZIĞSPOR Kulübünün, bilet: 1 defa bulunmaktadır
Kulübünün, bilet örneklerinin: 1 defa bulunmaktadır
bilet örneklerinin temsilciye: 1 defa bulunmaktadır
örneklerinin temsilciye verilmemesinden: 1 defa bulunmaktadır
temsilciye verilmemesinden dolayı: 1 defa bulunmaktadır
verilmemesinden dolayı talimatlara: 1 defa bulunmaktadır
dolayı talimatlara aykırılık: 9 defa bulunmaktadır
talimatlara aykırılık nedeniyle: 9 defa bulunmaktadır
aykırılık nedeniyle takdiren: 9 defa bulunmaktadır
nedeniyle takdiren 5.000.-TL: 8 defa bulunmaktadır
takdiren 5.000.-TL PARA: 8 defa bulunmaktadır
5.000.-TL PARA CEZASI: 10 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, Aynı: 14 defa bulunmaktadır
cezalandırılmasına, Aynı müsabakada: 14 defa bulunmaktadır
Aynı müsabakada SANICA: 3 defa bulunmaktadır
müsabakada SANICA BORU: 3 defa bulunmaktadır
SANICA BORU ELAZIĞSPOR: 6 defa bulunmaktadır
BORU ELAZIĞSPOR Kulübünün,: 4 defa bulunmaktadır
ELAZIĞSPOR Kulübünün, görevli: 1 defa bulunmaktadır
Kulübünün, görevli olmayan: 2 defa bulunmaktadır
görevli olmayan kişilerin: 2 defa bulunmaktadır
olmayan kişilerin akredite: 2 defa bulunmaktadır
kişilerin akredite edilmediği: 2 defa bulunmaktadır
akredite edilmediği alanda: 2 defa bulunmaktadır
edilmediği alanda yer: 2 defa bulunmaktadır
alanda yer almasından: 2 defa bulunmaktadır
yer almasından dolayı: 3 defa bulunmaktadır
almasından dolayı talimatlara: 3 defa bulunmaktadır
dolayı talimatlara aykırılık: 9 defa bulunmaktadır
talimatlara aykırılık nedeniyle: 9 defa bulunmaktadır
aykırılık nedeniyle takdiren: 9 defa bulunmaktadır
nedeniyle takdiren 5.000.-TL: 8 defa bulunmaktadır
takdiren 5.000.-TL PARA: 8 defa bulunmaktadır
5.000.-TL PARA CEZASI: 10 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, Cezaların: 4 defa bulunmaktadır
cezalandırılmasına, Cezaların birleştirilmesi: 4 defa bulunmaktadır
Cezaların birleştirilmesi suretiyle: 5 defa bulunmaktadır
birleştirilmesi suretiyle SANICA: 1 defa bulunmaktadır
suretiyle SANICA BORU: 1 defa bulunmaktadır
SANICA BORU ELAZIĞSPOR: 6 defa bulunmaktadır
BORU ELAZIĞSPOR Kulübünün,: 4 defa bulunmaktadır
ELAZIĞSPOR Kulübünün, toplam: 1 defa bulunmaktadır
Kulübünün, toplam 30.000.-TL: 1 defa bulunmaktadır
toplam 30.000.-TL PARA: 1 defa bulunmaktadır
30.000.-TL PARA CEZASI: 1 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, Aynı: 14 defa bulunmaktadır
cezalandırılmasına, Aynı müsabakada: 14 defa bulunmaktadır
Aynı müsabakada SANICA: 3 defa bulunmaktadır
müsabakada SANICA BORU: 3 defa bulunmaktadır
SANICA BORU ELAZIĞSPOR: 6 defa bulunmaktadır
BORU ELAZIĞSPOR Kulübü: 1 defa bulunmaktadır
ELAZIĞSPOR Kulübü idarecisi: 1 defa bulunmaktadır
Kulübü idarecisi YÜKSEL: 1 defa bulunmaktadır
idarecisi YÜKSEL AYDIN'ın,: 1 defa bulunmaktadır
YÜKSEL AYDIN'ın, müsabaka: 1 defa bulunmaktadır
AYDIN'ın, müsabaka hakemine: 1 defa bulunmaktadır
müsabaka hakemine yönelik: 14 defa bulunmaktadır
hakemine yönelik sportmenliğe: 9 defa bulunmaktadır
yönelik sportmenliğe aykırı: 11 defa bulunmaktadır
sportmenliğe aykırı hareketi: 11 defa bulunmaktadır
aykırı hareketi nedeniyle: 10 defa bulunmaktadır
hareketi nedeniyle takdiren: 11 defa bulunmaktadır
nedeniyle takdiren 15: 2 defa bulunmaktadır
takdiren 15 GÜN: 2 defa bulunmaktadır
15 GÜN HAK: 2 defa bulunmaktadır
GÜN HAK MAHRUMİYETİ: 4 defa bulunmaktadır
HAK MAHRUMİYETİ ve: 3 defa bulunmaktadır
MAHRUMİYETİ ve 15.000.-TL: 1 defa bulunmaktadır
ve 15.000.-TL PARA: 1 defa bulunmaktadır
15.000.-TL PARA CEZASI: 3 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, 8-: 1 defa bulunmaktadır
cezalandırılmasına, 8- KASIMPAŞA: 1 defa bulunmaktadır
8- KASIMPAŞA A.Ş.'nin,: 1 defa bulunmaktadır
KASIMPAŞA A.Ş.'nin, 10.11.2012: 1 defa bulunmaktadır
A.Ş.'nin, 10.11.2012 tarihinde: 1 defa bulunmaktadır
10.11.2012 tarihinde oynanan: 5 defa bulunmaktadır
tarihinde oynanan KASIMPAŞA: 1 defa bulunmaktadır
oynanan KASIMPAŞA A.Ş.: 1 defa bulunmaktadır
KASIMPAŞA A.Ş. -: 1 defa bulunmaktadır
A.Ş. - MEDICAL: 1 defa bulunmaktadır
- MEDICAL PARK: 1 defa bulunmaktadır
MEDICAL PARK ANTALYASPOR: 1 defa bulunmaktadır
PARK ANTALYASPOR Spor: 1 defa bulunmaktadır
ANTALYASPOR Spor Toto: 1 defa bulunmaktadır
Spor Toto Süper: 9 defa bulunmaktadır
Toto Süper Lig: 9 defa bulunmaktadır
Süper Lig müsabakasında,: 9 defa bulunmaktadır
Lig müsabakasında, taraftarlarının: 8 defa bulunmaktadır
müsabakasında, taraftarlarının neden: 10 defa bulunmaktadır
taraftarlarının neden olduğu: 11 defa bulunmaktadır
neden olduğu saha: 10 defa bulunmaktadır
olduğu saha olayları: 10 defa bulunmaktadır
saha olayları nedeniyle: 10 defa bulunmaktadır
olayları nedeniyle takdiren: 10 defa bulunmaktadır
nedeniyle takdiren 5.000.-TL: 8 defa bulunmaktadır
takdiren 5.000.-TL PARA: 8 defa bulunmaktadır
5.000.-TL PARA CEZASI: 10 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
CEZASI ile cezalandırılmasına,: 51 defa bulunmaktadır
ile cezalandırılmasına, Aynı: 14 defa bulunmaktadır
cezalandırılmasına, Aynı müsabakada: 14 defa bulunmaktadır
Aynı müsabakada KASIMPAŞA: 1 defa bulunmaktadır
müsabakada KASIMPAŞA A.Ş.: 1 defa bulunmaktadır
KASIMPAŞA A.Ş. sporcusu: 1 defa bulunmaktadır
A.Ş. sporcusu SANCAK: 1 defa bulunmaktadır
sporcusu SANCAK KAPLAN: 1 defa bulunmaktadır
SANCAK KAPLAN hakkında,: 1 defa bulunmaktadır
KAPLAN hakkında, ihraç: 1 defa bulunmaktadır
hakkında, ihraç sonrası: 1 defa bulunmaktadır
ihraç sonrası sportmenliğe: 1 defa bulunmaktadır
sonrası sportmenliğe aykırı: 1 defa bulunmaktadır
sportmenliğe aykırı hareket: 8 defa bulunmaktadır
aykırı hareket nedeniyle: 8 defa bulunmaktadır
hareket nedeniyle sevk: 1 defa bulunmaktadır
nedeniyle sevk yapılmış: 1 defa bulunmaktadır
sevk yapılmış ise: 1 defa bulunmaktadır
yapılmış ise de: 1 defa bulunmaktadır
ise de isnat: 1 defa bulunmaktadır
de isnat olunan: 1 defa bulunmaktadır
isnat olunan ihlalin: 1 defa bulunmaktadır
olunan ihlalin unsurları: 1 defa bulunmaktadır
ihlalin unsurları oluşmadığından: 1 defa bulunmaktadır
unsurları oluşmadığından çift: 1 defa bulunmaktadır
oluşmadığından çift sarı: 1 defa bulunmaktadır
çift sarı kart: 1 defa bulunmaktadır
sarı kart görmesi: 1 defa bulunmaktadır
kart görmesi nedeniyle: 1 defa bulunmaktadır
görmesi nedeniyle oynamaması: 1 defa bulunmaktadır
nedeniyle oynamaması gereken: 1 defa bulunmaktadır
oynamaması gereken ilk: 1 defa bulunmaktadır
gereken ilk müsabaka: 1 defa bulunmaktadır
ilk müsabaka dışında: 1 defa bulunmaktadır
müsabaka dışında ayrıca: 1 defa bulunmaktadır
dışında ayrıca CEZA: 1 defa bulunmaktadır
ayrıca CEZA TAYİNİNE: 1 defa bulunmaktadır
CEZA TAYİNİNE YER: 1 defa bulunmaktadır
TAYİNİNE YER OLMADIĞINA,: 1 defa bulunmaktadır
YER OLMADIĞINA, 9-: 1 defa bulunmaktadır
OLMADIĞINA, 9- GAZİANTEPSPOR: 1 defa bulunmaktadır
9- GAZİANTEPSPOR Kulübünün,: 1 defa bulunmaktadır
GAZİANTEPSPOR Kulübünün, 11.11.2012: 1 defa bulunmaktadır
Kulübünün, 11.11.2012 tarihinde: 12 defa bulunmaktadır
11.11.2012 tarihinde oynanan: 24 defa bulunmaktadır
tarihinde oynanan GAZİANTEPSPOR: 1 defa bulunmaktadır
oynanan GAZİANTEPSPOR -: 1 defa bulunmaktadır
GAZİANTEPSPOR - GENÇLERBİRLİĞİ: 1 defa bulunmaktadır
- GENÇLERBİRLİĞİ Spor: 1 defa bulunmaktadır
GENÇLERBİRLİĞİ Spor Toto: 1 defa bulunmaktadır
Spor Toto Süper: 9 defa bulunmaktadır
Toto Süper Lig: 9 defa bulunmaktadır
Süper Lig müsabakasında,: 9 defa bulunmaktadır
Lig müsabakasında, taraftarlarının: 8 defa bulunmaktadır
müsabakasında, taraftarlarının neden: 10 defa bulunmaktadır
taraftarlarının neden olduğu: 11 defa bulunmaktadır
neden olduğu saha: 10 defa bulunmaktadır
olduğu saha olayları: 10 defa bulunmaktadır
saha olayları nedeniyle: 10 defa bulunmaktadır
olayları nedeniyle takdiren: 10 defa bulunmaktadır
nedeniyle takdiren 1: 6 defa bulunmaktadır
takdiren 1 RESMİ: 6 defa bulunmaktadır
1 RESMİ MÜSABAKAYI: 1 defa bulunmaktadır
RESMİ MÜSABAKAYI KENDİ: 1 defa bulunmaktadır
MÜSABAKAYI KENDİ SAHASINDA: 1 defa bulunmaktadır
KENDİ SAHASINDA SEYİRCİSİZ: 1 defa bulunmaktadır
SAHASINDA SEYİRCİSİZ OYNAMA: 1 defa bulunmaktadır
SEYİRCİSİZ OYNAMA ve: 1 defa bulunmaktadır
OYNAMA ve 10.000-TL: 1 defa bulunmaktadır
ve 10.000-TL PARA: 1 defa bulunmaktadır
10.000-TL PARA CEZASI: 1 defa bulunmaktadır
PARA CEZASI ile: 46 defa bulunmaktadır
